aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20080902843629I,02-SEP-08,GALLUP,NM,GALLUP MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),VALENT,TAIFUN-17E,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,65MA ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,300,55,NULL,NULL
20080903849449I,03-SEP-08,NULL,NY,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,CGSCZ,0,0,CONT  ,IO520BB      ,O520  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20080904843639I,04-SEP-08,RATON,NM,RATON MUNI/CREWS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,736HF,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3000,1600,NULL,NULL
20080904844889I,04-SEP-08,SEATTLE,WA,BOEING FIELD/KING COUNTY INTL,INCIDENT,MINOR,STARTING ENGINES,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,89NW ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20080904845289I,04-SEP-08,NEWBERG,OR,NULL,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-182,CE-182-Q,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,132K ,0,0,CONT  ,IO550*       ,O550  ,1,COMMERCIAL PILOT,849,100,NULL,NULL
20080904849989I,04-SEP-08,ROME,NY,GRIFFISS INTL,INCIDENT,NONE,NORMAL CRUISE,PIPER,PA-44,PA-44-180T,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,904FC,0,0,LYC   ,IO360LYC*    ,O360  ,2,PRIVATE PILOT,22150,0,NULL,NULL
20080904855769I,04-SEP-08,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,SUBSTANTIAL,MANEUVER,PIPER,PA-34,PA-34-200,PHOENIX EAST AVIATION,NULL,GENERAL OPERATING RULES,UNKNOWN,767PE,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,816,160,NULL,NULL
20080905849179I,05-SEP-08,DEATSVILLE,AL,NULL,INCIDENT,SUBSTANTIAL,TO INITIAL CLIMB (1ST POWER REDUCTION),KITFOX,KITFOX,II,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,8188F,0,0,ROTAX ,ROTAX582     ,582   ,1,PRIVATE PILOT,580,500,NULL,NULL
20080905849639I,05-SEP-08,FARMINGDALE,NJ,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5050B,0,0,LYC   ,O235LC       ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1000,700,NULL,NULL
20080906844339I,06-SEP-08,HOLLY SPRINGS,MS,HOLLY SPRINGS-MARSHALL COUNTY,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,CESSNA,CE-188,CE-188-B,WEBBS FLYING SERVICE INC,NULL,AGRICULTURAL,UNKNOWN,6541G,0,0,CONT  ,IO520*       ,O520  ,1,COMMERCIAL PILOT,500,150,NULL,NULL
20080906844809I,06-SEP-08,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,TURBIN,LASEIV,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,247TY,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,4500,25,NULL,NULL
20080907846799I,07-SEP-08,HARRISBURG,IL,HARRISBURG-RALEIGH,INCIDENT,MINOR,TOUCH AND GO LANDING,CESSNA,CE-172,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,824MC,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,202,150,NULL,NULL
20080907847869I,07-SEP-08,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,NONE,ROLL-OUT (FIXED WING),CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,746SK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,8604,5712,NULL,NULL
20080907848779I,07-SEP-08,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,622DX,0,0,NULL,IO360        ,NULL,1,PRIVATE PILOT,510,315,NULL,NULL
20080907855369I,07-SEP-08,GREENVILLE,AL,MAC CRENSHAW MEMORIAL,INCIDENT,MINOR,TAXI,CESSNA,CE-170,CE-170-B,NULL,NULL,GENERAL OPERATING RULES,NULL,3097A,0,0,CONT  ,O300*        ,O300  ,1,PRIVATE PILOT,560,10,NULL,NULL
20080908848699I,08-SEP-08,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,DE HAVILLAND-BOMBARDIER,DASH 8,400,COLGAN AIR INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,202WQ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080909844259I,09-SEP-08,EVERETT,WA,PROVIDENCE HOSPITAL,INCIDENT,MINOR,POWER ON VERTICAL LANDING/ROTORCRAFT,AGUSTA,AGUSTA-A109,AGUSTA-A109-E,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,1UW  ,0,0,NULL,NULL,NULL,2,NULL,4120,18,NULL,NULL
20080909844819I,09-SEP-08,NEW ALBANY,MS,NEW ALBANY-UNION CO,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-23,PA-23-160,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,314KB,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,490,380,NULL,NULL
20080909846979I,09-SEP-08,NULL,NC,RALEIGH-DURHAM INTL,INCIDENT,NONE,CLIMB,EMBRAER,ERJ-135,NULL,CHAUTAUQUA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,375SK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,4970,3192,NULL,NULL
20080909848389I,09-SEP-08,LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,IN TRAFFIC PATTERN-CIRCLING,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5147J,0,0,LYC   ,IO360L2A     ,IO360 ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,283,0,NULL,NULL
20080909849879I,09-SEP-08,BOULDER,CO,BOULDER MUNI,INCIDENT,MINOR,LANDING,SCWZER,SGS-2,SGS-2-33A,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,17939,0,0,NULL,NULL,NULL,0,PRIVATE PILOT,750,5,NULL,NULL
20080909855379I,09-SEP-08,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,LANDING,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,90WM ,0,0,NULL,NULL,NULL,1,NULL,540,345,NULL,NULL
20080910846919I,10-SEP-08,NULL,IL,LEWIS UNIVERSITY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NEW GLASAIR,GLASAIR II,RG2,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,330AL,0,0,LYC   ,IO540*       ,O540  ,1,PRIVATE PILOT,1000,60,NULL,NULL
20080910848769I,10-SEP-08,LIVERMORE,CA,LIVERMORE MUNI,INCIDENT,SUBSTANTIAL,ROLL-OUT (FIXED WING),PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5331Y,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,363,23,NULL,NULL
20080910849029I,10-SEP-08,SAN JUAN,PR,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),DOUG,DC-3,DC-3-C,FOUR STAR AVIATION INC,NULL,GENERAL OPERATING RULES,UNKNOWN,138FS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,7950,150,NULL,NULL
20080910849639I,10-SEP-08,WASHINGTON,DC,WASHINGTON DULLES INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LEARJET-BOMBARDIER,LEARJET 25,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,727LJ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080910855389I,10-SEP-08,FAIRHOPE,AL,H L SONNY CALLAHAN,INCIDENT,MINOR,LANDING,CESSNA,CE-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3206D,0,0,CONT  ,O470L        ,O470  ,1,PRIVATE PILOT,70,65,NULL,NULL
20080910855399I,10-SEP-08,ATHENS,GA,ATHENS/BEN EPPS,INCIDENT,MINOR,LANDING,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,9455N,0,0,LYC   ,IO360LYC*    ,O360  ,1,PRIVATE PILOT,240,20,NULL,NULL
20080911845689I,11-SEP-08,HANA,HI,NULL,INCIDENT,MINOR,HOVERING,HUGHES,HU-369,HU-369-D,WINDWARD AVIATION INC,NULL,GENERAL OPERATING RULES,UNKNOWN,58251,0,0,ALLSN ,250C20B      ,250C  ,1,COMMERCIAL PILOT,6701,1401,NULL,NULL
20080911845809I,11-SEP-08,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,MINOR,NORMAL CRUISE,BOEING,777,NULL,AIR CANADA,NULL,GENERAL OPERATING RULES,UNKNOWN,CFIUL,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20080911851819I,11-SEP-08,NULL,NV,NULL,INCIDENT,MINOR,TAXI,STOLAM,RC-3,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5166B,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20000,20,NULL,NULL
20080911855409I,11-SEP-08,MIAMI,FL,OPA- LOCKA EXECUTIVE,INCIDENT,MINOR,MANEUVER,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,30213,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3500,500,NULL,NULL
20080911857279I,11-SEP-08,AKRON,OH,AKRON-CANTON RGNL,INCIDENT,NONE,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,8506C,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080912844459I,12-SEP-08,NAMPA,ID,NAMPA MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,241DT,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,28000,38,NULL,NULL
20080912845219I,12-SEP-08,SALINA,KS,SALINA MUNI,INCIDENT,NONE,NORMAL CRUISE,HS-BAE SYSTEMS,125-HAWKER,800A,AERO CHARTER INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,5119 ,0,0,GARRTT,TFE7315R     ,TFE731,2,AIRLINE TRANSPORT,6659,997,NULL,NULL
20080912846689I,12-SEP-08,REDMOND,OR,ROBERTS FIELD,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),LANCAIR,SUPER ES,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,407L ,0,0,CONT  ,IO550G       ,O550  ,1,PRIVATE PILOT,1701,0,NULL,NULL
20080912849529I,12-SEP-08,DANBURY,CT,DANBURY MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-34,PA-34-200,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,2930Y,0,0,LYC   ,IO360LYC*    ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,7200,150,NULL,NULL
20080912849869I,12-SEP-08,WICKENBURG,AZ,WICKENBURG MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,123GG,0,0,LYC   ,IO360L2A     ,IO360 ,1,PRIVATE PILOT,504,504,NULL,NULL
20080912853359I,12-SEP-08,STATE COLLEGE,PA,UNIVERSITY PARK,INCIDENT,MINOR,LANDING,PIPER,PA-34,PA-34-220T,NULL,NULL,GENERAL OPERATING RULES,NULL,8218S,0,0,CONT  ,TSIO360*     ,O360  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8050,150,NULL,NULL
20080913845009I,13-SEP-08,AUBURN,WA,AUBURN MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210K,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9496M,0,0,CONT  ,TSIO520*     ,O520  ,1,PRIVATE PILOT,539,245,NULL,NULL
20080913845759I,13-SEP-08,AKIAK,AK,AKIAK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-207,CE-207-A,GRANT AVIATION INC,NULL,GENERAL OPERATING RULES,UNKNOWN,9973M,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1150,400,NULL,NULL
20080913845849I,13-SEP-08,NULL,CO,STEAMBOAT SPRINGS/BOB ADAMS FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,761QK,0,0,CONT  ,TSIO520*     ,O520  ,1,COMMERCIAL PILOT,5623,1105,NULL,NULL
20080913846989I,13-SEP-08,MOLINE,IL,QUAD CITY INTL,INCIDENT,NONE,NORMAL CRUISE,EMBRAER,ERJ-135,NULL,CHAUTAUQUA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,376SK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6495,4295,NULL,NULL
20080913848199I,13-SEP-08,JONESVILLE,NC,SWAN CREEK,INCIDENT,NONE,PARACHUTE JUMPING,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,UNKNOWN,NONE ,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20080913851799I,13-SEP-08,SAN CARLOS,CA,SAN CARLOS,INCIDENT,NONE,CLIMB,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,419JS,0,0,LYC   ,IO360M1A     ,O360  ,1,PRIVATE PILOT,732,599,NULL,NULL
20080913853879I,13-SEP-08,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,TAKEOFF,EVEKTOR,SPORTSTAR,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,917LA,0,0,NULL,NULL,NULL,1,STUDENT,27,26,NULL,NULL
20080914847049I,14-SEP-08,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,522SR,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,400,100,NULL,NULL
20080914854549I,14-SEP-08,SOUTH BEND,IN,SOUTH BEND,INCIDENT,NONE,CLIMB,BOEING,737,300,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,656SW,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080915845209I,15-SEP-08,NANTUCKET,MA,NANTUCKET MEMORIAL,INCIDENT,NONE,LEVEL OFF TOUCHDOWN,CESSNA,CE-414,CE-414-A,NANTUCKET SHUTTLE INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,190MG,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,3725,220,NULL,NULL
20080915845789I,15-SEP-08,BRIGHAM CITY,UT,BRIGHAM CITY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,171MH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,317,3,NULL,NULL
20080915846769I,15-SEP-08,PILOT POINT,AK,PILOT POINT,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-32,PA-32-301,PENINSULA AIRWAYS INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,81844,0,0,LYC   ,IO540K1G5    ,O540  ,1,COMMERCIAL PILOT,1229,263,NULL,NULL
20080915848669I,15-SEP-08,MERCED,CA,MERCED RGNL//MACREADY FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,15428,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20080915849039I,15-SEP-08,POMPANO BEACH,FL,POMPANO BEACH AIRPARK,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-95,BE-95-B55,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,2128L,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1575,2,NULL,NULL
20080916845439I,16-SEP-08,CHINO,CA,CHINO,INCIDENT,MINOR,IN TRAFFIC PATTERN-CIRCLING,ROBSIN,R-22,R-22-BETA,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,796SH,0,0,LYC   ,O360J2A      ,O360  ,1,NULL,4050,3500,NULL,NULL
20080916849949I,16-SEP-08,GUSTINE,CA,GUSTINE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-76,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,7774T,0,0,LYC   ,O360*        ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1450,100,NULL,NULL
20080916854689I,16-SEP-08,REDDING,CA,NULL,INCIDENT,MINOR,NULL,ROBSIN,R-44,R-44-II,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,125AS,0,0,LYC   ,IO540AE1A5   ,O540  ,NULL,NULL,7892,3000,NULL,NULL
20080917847729I,17-SEP-08,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,CESSNA,CE-172,CE-172-S,GULF COAST AVIATION CHARTER LLC,NULL,GENERAL OPERATING RULES,UNKNOWN,341SP,0,0,LYC   ,IO360L2A     ,IO360 ,1,STUDENT,59,59,NULL,NULL
20080917848429I,17-SEP-08,MARSHALLTOWN,IA,NULL,INCIDENT,MINOR,FINAL APPROACH,ZENITH,STOL CH701,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,701VK,0,0,AMTR  ,JABIRU2200A  ,JABIRU,NULL,PRIVATE PILOT,750,48,NULL,NULL
20080917855419I,17-SEP-08,HOMESTEAD,FL,HOMESTEAD GENERAL AVIATION,INCIDENT,SUBSTANTIAL,LANDING,PIPER,PA-34,PA-34-200,NULL,NULL,PILOT SCHOOLS,NULL,16LL ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,0,0,NULL,NULL
20080918845239I,18-SEP-08,LINCOLN,NE,LINCOLN,INCIDENT,NONE,NORMAL CRUISE,CANADAIR-BOMBARDIER,CHALLENGER,600,MESABA AVIATION INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,923XJ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080918847269I,18-SEP-08,LOUISVILLE,KY,NULL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,MURPHY,RENEGADE,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,317RW,0,1,NULL,NULL,NULL,1,RECREATIONAL PILOT,218,218,NULL,NULL
20080918849129I,18-SEP-08,BEDFORD,MA,LAURENCE G HANSCOM FLD,INCIDENT,MINOR,SLOPE LANDING,ROBSIN,R-44,NULL,NULL,NULL,PILOT SCHOOLS,UNKNOWN,202WT,0,0,NULL,NULL,NULL,1,NULL,750,65,NULL,NULL
20080918850919I,18-SEP-08,NULL,IN,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,DASH 8,200,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,363PH,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2700,707,NULL,NULL
20080918856739I,18-SEP-08,LA PORTE,IN,LA PORTE HOSPITAL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ADAMSI,T-11,T-11-211,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,107JF,0,0,JABIRU,JABIRU3300   ,JABIRU,1,NULL,0,0,NULL,NULL
20080919845199I,19-SEP-08,READING,PA,READING RGNL/CARL A SPAATZ FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PILATS,PC-12,PC-12-45,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,15EK ,0,0,PWA   ,PT6*         ,PT6   ,1,AIRLINE TRANSPORT,6725,158,NULL,NULL
20080919845859I,19-SEP-08,PALMER,NULL,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-11,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,78833,0,0,CONT  ,C90*         ,C90   ,1,PRIVATE PILOT,1500,1500,NULL,NULL
20080919846829I,19-SEP-08,TULSA,OK,TULSA INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,21143,0,0,CONT  ,O470R        ,O470  ,1,PRIVATE PILOT,92,84,NULL,NULL
20080919848759I,19-SEP-08,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,GROB,GROB-G520,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,520DM,0,0,GARRTT,TPE33114F    ,TPE331,NULL,COMMERCIAL PILOT,10500,142,NULL,NULL
20080919849499I,19-SEP-08,VIRGINIA BEACH,VA,OCEANA NAS /APOLLO SOUCEK FIELD/,INCIDENT,NONE,TO INITIAL CLIMB (1ST POWER REDUCTION),AEROVD,L-29,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,129DH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1600,150,NULL,NULL
20080919853529I,19-SEP-08,OKLAHOMA CITY,OK,WILL ROGERS WORLD,INCIDENT,MINOR,LANDING,AIRBUS,A319,111,FRONTIER AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,924FR,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080920845019I,20-SEP-08,ERWINNA,PA,VANSANT,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",GULSTM,GA-AA,GA-AA-5,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5816L,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,200,60,NULL,NULL
20080920845839I,20-SEP-08,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,NONE,ROLL-OUT (FIXED WING),ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM G200,NULL,GUARDIAN FLIGHT INC,NULL,GENERAL OPERATING RULES,UNKNOWN,393JW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20080920850009I,20-SEP-08,GEORGETOWN,TX,GEORGETOWN MUNI,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9317V,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2000,1600,NULL,NULL
20080920854189I,20-SEP-08,EAST TROY,WI,EAST TROY MUNI,INCIDENT,NONE,OTHER-SPECIFY,PACAERO,750XL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,750DV,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,0,0,NULL,NULL
20080920854209I,20-SEP-08,MOKULEIA,HI,DILLINGHAM AIRFIELD,INCIDENT,MINOR,LANDING,URBAN,XXL,SAMBA,NULL,NULL,GENERAL OPERATING RULES,NULL,827XL,0,0,ROTAX ,ROTAX912     ,912   ,1,PRIVATE PILOT,5,5,NULL,NULL
20080920855429I,20-SEP-08,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,MINOR,LANDING,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,114N ,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,0,0,NULL,NULL
20080921855439I,21-SEP-08,MERRITT ISLAND,FL,MERRITT ISLAND,INCIDENT,MINOR,LANDING,NEW GLASAIR,GLASAIR III,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,98FS ,0,0,LYC   ,IO540*       ,O540  ,1,PRIVATE PILOT,500,300,NULL,NULL
20080921855449I,21-SEP-08,MIAMI,FL,KENDALL-TAMIAMI EXECUTIVE,INCIDENT,SUBSTANTIAL,TAXI,CESSNA,CE-172,CE-172-P,ADF AIRWAYS,NULL,GENERAL OPERATING RULES,NULL,55182,0,0,NULL,NULL,NULL,1,STUDENT,0,0,NULL,NULL
20080922847549I,22-SEP-08,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,757,200,AMERICAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,197AN,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,12000,3000,NULL,NULL
20080922848679I,22-SEP-08,RENO,NV,RENO/STEAD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MURPHY,ELITE,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,155CK,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,25300,365,NULL,NULL
20080923850019I,23-SEP-08,LANCASTER,PA,LANCASTER,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-24,PA-24-260,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9339P,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,5000,800,NULL,NULL
20080924845739I,24-SEP-08,ODESSA,TX,ODESSA-SCHLEMEYER FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-31,PA-31-325,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,207MD,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,2900,300,NULL,NULL
